Request time;Update time;Time;Min/max temperature, deg. C;Pressure, mmHg;Wind speed, m/s;Wind direction;Precipitation, mm;Probability of precipitation, pct;Conditions
;;2022-09-15 14:00:00;18;752;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 02:00:00;8;751;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 14:00:00;17;747;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 02:00:00;6;746;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 14:00:00;19;744;3;Ю-В;0;-;Облачно с прояснениями, без осадков
;;2022-09-18 02:00:00;7;743;3;Ю;0;-;Облачно, без осадков
;;2022-09-18 14:00:00;21;744;2;Ю;0;-;Облачно, без осадков
2022-09-13 05:25:07;в 18:15 МСК;2022-09-13 14:00:00;16;754;2;Ю-З;0;-;Облачно с прояснениями, без осадков
;;2022-09-14 02:00:00;6;755;2;Ю-З;0;-;Облачно, без осадков
;;2022-09-14 14:00:00;17;755;0;Ю;0;-;Облачно, без осадков
;;2022-09-15 02:00:00;6;753;1;Ю-В;0;-;Облачно, без осадков
;;2022-09-15 14:00:00;18;752;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 02:00:00;8;749;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 14:00:00;17;746;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 02:00:00;6;745;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 14:00:00;19;744;3;Ю-В;0;-;Облачно с прояснениями, без осадков
;;2022-09-18 02:00:00;7;743;3;Ю;0;-;Облачно, без осадков
;;2022-09-18 14:00:00;21;744;2;Ю;1.5;75;Облачно, без осадков
;;2022-09-19 02:00:00;9;742;2;Ю;6.6;74;Облачно, без осадков
;;2022-09-19 14:00:00;21;745;1;С-З;0.4;74;Переменная облачность, без осадков
2022-09-13 17:25:11;в 10:28 МСК;2022-09-13 14:00:00;16;755;2;Ю-З;0;-;Облачно с прояснениями, без осадков
;;2022-09-14 02:00:00;5;755;2;Ю-З;0;-;Облачно, без осадков
;;2022-09-14 14:00:00;17;755;1;Ю;0;-;Облачно, без осадков
;;2022-09-15 02:00:00;5;754;2;Ю;0;-;Облачно, без осадков
;;2022-09-15 14:00:00;19;752;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 02:00:00;8;750;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 14:00:00;18;748;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 02:00:00;6;748;3;Ю-В;0;-;Облачно с прояснениями, без осадков
;;2022-09-17 14:00:00;19;746;4;Ю;0;-;Небольшая облачность, без осадков
;;2022-09-18 02:00:00;7;745;4;Ю;0;-;Облачно с прояснениями, без осадков
;;2022-09-18 14:00:00;21;745;3;Ю;0;-;Облачно, без осадков
;;2022-09-19 02:00:00;11;743;4;Ю;0;-;Облачно, без осадков
;;2022-09-19 14:00:00;19;746;2;Ю;0.1;70;Облачно, небольшой кратковременный дождь
2022-09-14 05:25:08;в 18:15 МСК;2022-09-14 14:00:00;17;755;1;Ю;0;-;Облачно, без осадков
;;2022-09-15 02:00:00;6;753;2;Ю;0;-;Облачно, без осадков
;;2022-09-15 14:00:00;19;752;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 02:00:00;8;750;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 14:00:00;18;748;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 02:00:00;7;747;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 14:00:00;19;746;4;Ю;0;-;Небольшая облачность, без осадков
;;2022-09-18 02:00:00;7;744;4;Ю;0;-;Облачно с прояснениями, без осадков
;;2022-09-18 14:00:00;21;744;3;Ю;0.6;79;Облачно, без осадков
;;2022-09-19 02:00:00;11;742;4;Ю;2.8;75;Облачно, без осадков
;;2022-09-19 14:00:00;19;746;2;Ю;0;-;Облачно, небольшой кратковременный дождь
;;2022-09-20 02:00:00;12;748;1;Ю-З;0;-;Облачно, небольшой кратковременный дождь
;;2022-09-20 14:00:00;24;748;3;Ю-В;0;-;Облачно, небольшой кратковременный дождь
2022-09-14 17:25:13;в 10:28 МСК;2022-09-14 14:00:00;17;755;1;Ю;0;-;Облачно, без осадков
;;2022-09-15 02:00:00;6;754;2;Ю;0;-;Облачно, без осадков
;;2022-09-15 14:00:00;18;752;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 02:00:00;8;749;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 14:00:00;18;748;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 02:00:00;6;747;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 14:00:00;20;747;4;Ю-В;0;-;Переменная облачность, без осадков
;;2022-09-18 02:00:00;7;746;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-18 14:00:00;20;749;4;Ю;0.1;64;Облачно, небольшой кратковременный дождь
;;2022-09-19 02:00:00;9;749;3;Ю;0.4;64;Облачно, небольшой кратковременный дождь
;;2022-09-19 14:00:00;22;749;3;Ю;0;-;Облачно, без осадков
;;2022-09-20 02:00:00;12;747;3;Ю;1.5;75;Облачно, небольшой дождь
;;2022-09-20 14:00:00;24;748;2;Ю-З;0.1;69;Облачно, кратковременный дождь
2022-09-15 05:25:08;в 18:15 МСК;2022-09-15 14:00:00;18;752;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 02:00:00;8;749;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 14:00:00;17;748;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 02:00:00;7;747;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 14:00:00;19;747;4;Ю-В;0;-;Переменная облачность, без осадков
;;2022-09-18 02:00:00;7;746;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-18 14:00:00;20;748;4;Ю;0.1;64;Облачно, небольшой кратковременный дождь
;;2022-09-19 02:00:00;9;749;3;Ю;0.4;64;Облачно, небольшой кратковременный дождь
;;2022-09-19 14:00:00;23;748;3;Ю;0;-;Облачно, без осадков
;;2022-09-20 02:00:00;12;747;3;Ю;1.5;75;Облачно, небольшой дождь
;;2022-09-20 14:00:00;24;747;2;Ю-З;0.1;69;Облачно, кратковременный дождь
;;2022-09-21 02:00:00;12;747;2;Ю-З;0;-;Облачно, без осадков
;;2022-09-21 14:00:00;22;747;1;С;0;-;Облачно, небольшой кратковременный дождь
2022-09-15 17:25:07;в 10:28 МСК;2022-09-15 14:00:00;19;752;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 02:00:00;7;749;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-16 14:00:00;17;748;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 02:00:00;7;746;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 14:00:00;18;746;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-18 02:00:00;7;746;4;Ю;0.8;70;Облачно с прояснениями, временами небольшой дождь
;;2022-09-18 14:00:00;20;747;3;Ю-З;0.5;77;Облачно, временами небольшой дождь
;;2022-09-19 02:00:00;10;750;2;Ю-З;0;-;Облачно, без осадков
;;2022-09-19 14:00:00;23;751;2;Ю;0.2;83;Облачно, небольшой кратковременный дождь
;;2022-09-20 02:00:00;12;750;3;Ю-З;0.3;63;Облачно, небольшой кратковременный дождь
;;2022-09-20 14:00:00;24;750;3;Ю-З;0.2;72;Облачно, временами небольшой дождь
;;2022-09-21 02:00:00;11;750;2;Ю-З;0.2;55;Облачно, небольшой кратковременный дождь
;;2022-09-21 14:00:00;24;749;2;Ю;0;-;Облачно, без осадков
2022-09-16 05:25:07;в 18:15 МСК;2022-09-16 14:00:00;17;748;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 02:00:00;7;746;3;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 14:00:00;17;746;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-18 02:00:00;7;745;4;Ю;0.8;70;Облачно с прояснениями, временами небольшой дождь
;;2022-09-18 14:00:00;20;747;3;Ю-З;0.5;77;Облачно, временами небольшой дождь
;;2022-09-19 02:00:00;10;749;2;Ю-З;0;-;Облачно, без осадков
;;2022-09-19 14:00:00;23;750;2;Ю;0.2;83;Облачно, небольшой кратковременный дождь
;;2022-09-20 02:00:00;12;750;3;Ю-З;0.3;63;Облачно, небольшой кратковременный дождь
;;2022-09-20 14:00:00;24;750;3;Ю-З;0.2;72;Облачно, временами небольшой дождь
;;2022-09-21 02:00:00;11;749;2;Ю-З;0.2;55;Облачно, небольшой кратковременный дождь
;;2022-09-21 14:00:00;24;748;2;Ю;0;-;Облачно, без осадков
;;2022-09-22 02:00:00;9;750;2;З;0;-;Облачно, без осадков
;;2022-09-22 14:00:00;18;749;2;Ю;0;-;Облачно, без осадков
2022-09-16 17:25:07;в 10:27 МСК;2022-09-16 14:00:00;19;748;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 02:00:00;7;746;4;Ю-В;0;-;Облачно, без осадков
;;2022-09-17 14:00:00;18;746;4;Ю;0;-;Облачно с прояснениями, без осадков
;;2022-09-18 02:00:00;10;744;4;Ю;0.8;65;Облачно, небольшой дождь
;;2022-09-18 14:00:00;20;747;3;Ю-З;0;-;Облачно, без осадков
;;2022-09-19 02:00:00;8;749;1;Ю;0;-;Облачно, без осадков
;;2022-09-19 14:00:00;24;749;3;Ю;0.1;78;Облачно, небольшой кратковременный дождь
;;2022-09-20 02:00:00;12;748;3;Ю-З;0.8;59;Облачно, небольшой дождь
;;2022-09-20 14:00:00;24;747;3;Ю-З;0;-;Облачно, без осадков
;;2022-09-21 02:00:00;11;747;3;Ю;0;-;Облачно, без осадков
;;2022-09-21 14:00:00;24;746;2;Ю;0;-;Облачно, без осадков
;;2022-09-22 02:00:00;10;746;3;З;1.3;58;Облачно, временами небольшой дождь
;;2022-09-22 14:00:00;18;748;3;З;0;-;Облачно с прояснениями, без осадков
2022-09-17 05:25:07;в 18:15 МСК;2022-09-17 14:00:00;18;746;4;Ю;0;-;Облачно с прояснениями, без осадков
;;2022-09-18 02:00:00;10;744;4;Ю;0.8;65;Облачно, небольшой дождь
;;2022-09-18 14:00:00;20;747;3;Ю-З;0;-;Облачно, без осадков
;;2022-09-19 02:00:00;9;749;1;Ю;0;-;Облачно, без осадков
;;2022-09-19 14:00:00;24;748;3;Ю;0.1;78;Облачно, небольшой кратковременный дождь
;;2022-09-20 02:00:00;12;748;3;Ю-З;0.8;59;Облачно, небольшой дождь
;;2022-09-20 14:00:00;24;747;3;Ю-З;0;-;Облачно, без осадков
;;2022-09-21 02:00:00;11;746;3;Ю;0;-;Облачно, без осадков
;;2022-09-21 14:00:00;24;745;2;Ю;0;-;Облачно, без осадков
;;2022-09-22 02:00:00;10;745;3;З;1.3;58;Облачно, временами небольшой дождь
;;2022-09-22 14:00:00;18;747;3;З;0;-;Облачно с прояснениями, без осадков
;;2022-09-23 02:00:00;7;751;2;С-З;0;-;Облачно, без осадков
;;2022-09-23 14:00:00;16;752;2;В;0;-;Облачно, без осадков
2022-09-17 17:25:08;в 10:28 МСК;2022-09-17 14:00:00;19;746;5;Ю-В;0.8;57;Облачно, временами небольшой дождь
;;2022-09-18 02:00:00;9;744;4;Ю;1.8;87;Облачно, дождь
;;2022-09-18 14:00:00;19;747;3;Ю-З;0.2;87;Облачно, временами небольшой дождь
;;2022-09-19 02:00:00;8;749;1;Ю-З;0;-;Облачно, без осадков
;;2022-09-19 14:00:00;22;749;3;Ю;0.3;61;Облачно, временами небольшой дождь
;;2022-09-20 02:00:00;12;748;3;Ю-З;0;-;Облачно, без осадков
;;2022-09-20 14:00:00;27;750;3;Ю-З;0;-;Облачно, без осадков
;;2022-09-21 02:00:00;11;749;2;З;0;-;Облачно, без осадков
;;2022-09-21 14:00:00;24;747;1;Ю-З;0;-;Облачно, без осадков
;;2022-09-22 02:00:00;11;745;2;Ю-З;0;-;Облачно, без осадков
;;2022-09-22 14:00:00;18;749;2;Ю-З;0;-;Облачно, без осадков
;;2022-09-23 02:00:00;8;754;2;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-09-23 14:00:00;18;754;2;С-В;0;-;Небольшая облачность, без осадков
2022-09-18 05:25:07;в 18:15 МСК;2022-09-18 14:00:00;19;747;3;Ю-З;0.2;87;Облачно, временами небольшой дождь
;;2022-09-19 02:00:00;9;748;1;Ю-З;0;-;Облачно, без осадков
;;2022-09-19 14:00:00;22;748;3;Ю;0.3;61;Облачно, временами небольшой дождь
;;2022-09-20 02:00:00;11;748;3;Ю-З;0;-;Облачно, без осадков
;;2022-09-20 14:00:00;27;749;3;Ю-З;0;-;Облачно, без осадков
;;2022-09-21 02:00:00;11;748;2;З;0;-;Облачно, без осадков
;;2022-09-21 14:00:00;24;746;1;Ю-З;0;-;Облачно, без осадков
;;2022-09-22 02:00:00;11;745;2;Ю-З;0;-;Облачно, без осадков
;;2022-09-22 14:00:00;18;749;2;Ю-З;0;-;Облачно, без осадков
;;2022-09-23 02:00:00;8;753;2;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-09-23 14:00:00;18;754;2;С-В;0;-;Небольшая облачность, без осадков
;;2022-09-24 02:00:00;5;754;1;Ю-З;0;-;Облачно с прояснениями, без осадков
;;2022-09-24 14:00:00;14;753;2;В;2.3;63;Облачно, временами дождь
2022-09-18 17:25:07;в 10:28 МСК;2022-09-18 14:00:00;19;748;3;Ю-З;0.2;73;Облачно, без осадков
;;2022-09-19 02:00:00;8;749;1;Ю;0;-;Облачно, без осадков
;;2022-09-19 14:00:00;23;748;3;Ю;0;-;Облачно, без осадков
;;2022-09-20 02:00:00;12;748;4;Ю-З;0;-;Облачно, без осадков
;;2022-09-20 14:00:00;26;749;3;Ю-З;0;-;Облачно, без осадков
;;2022-09-21 02:00:00;12;749;3;Ю-З;0.4;61;Облачно, временами небольшой дождь
;;2022-09-21 14:00:00;23;749;3;Ю-З;0;-;Облачно, без осадков
